,msi_inputs,gt_outputs
587,msi_inputs/simulated_09/simulated_09_frame_00144.tif msi_inputs/simulated_09/simulated_09_frame_00145.tif msi_inputs/simulated_09/simulated_09_frame_00146.tif msi_inputs/simulated_09/simulated_09_frame_00147.tif msi_inputs/simulated_09/simulated_09_frame_00148.tif msi_inputs/simulated_09/simulated_09_frame_00149.tif msi_inputs/simulated_09/simulated_09_frame_00150.tif msi_inputs/simulated_09/simulated_09_frame_00151.tif,gt_outputs/simulated_09/simulated_09_gt_00144.png gt_outputs/simulated_09/simulated_09_gt_00145.png gt_outputs/simulated_09/simulated_09_gt_00146.png gt_outputs/simulated_09/simulated_09_gt_00147.png gt_outputs/simulated_09/simulated_09_gt_00148.png gt_outputs/simulated_09/simulated_09_gt_00149.png gt_outputs/simulated_09/simulated_09_gt_00150.png gt_outputs/simulated_09/simulated_09_gt_00151.png
588,msi_inputs/simulated_09/simulated_09_frame_00096.tif msi_inputs/simulated_09/simulated_09_frame_00097.tif msi_inputs/simulated_09/simulated_09_frame_00098.tif msi_inputs/simulated_09/simulated_09_frame_00099.tif msi_inputs/simulated_09/simulated_09_frame_00100.tif msi_inputs/simulated_09/simulated_09_frame_00101.tif msi_inputs/simulated_09/simulated_09_frame_00102.tif msi_inputs/simulated_09/simulated_09_frame_00103.tif,gt_outputs/simulated_09/simulated_09_gt_00096.png gt_outputs/simulated_09/simulated_09_gt_00097.png gt_outputs/simulated_09/simulated_09_gt_00098.png gt_outputs/simulated_09/simulated_09_gt_00099.png gt_outputs/simulated_09/simulated_09_gt_00100.png gt_outputs/simulated_09/simulated_09_gt_00101.png gt_outputs/simulated_09/simulated_09_gt_00102.png gt_outputs/simulated_09/simulated_09_gt_00103.png
589,msi_inputs/simulated_09/simulated_09_frame_00082.tif msi_inputs/simulated_09/simulated_09_frame_00087.tif msi_inputs/simulated_09/simulated_09_frame_00092.tif msi_inputs/simulated_09/simulated_09_frame_00097.tif msi_inputs/simulated_09/simulated_09_frame_00102.tif msi_inputs/simulated_09/simulated_09_frame_00107.tif msi_inputs/simulated_09/simulated_09_frame_00112.tif msi_inputs/simulated_09/simulated_09_frame_00117.tif,gt_outputs/simulated_09/simulated_09_gt_00082.png gt_outputs/simulated_09/simulated_09_gt_00087.png gt_outputs/simulated_09/simulated_09_gt_00092.png gt_outputs/simulated_09/simulated_09_gt_00097.png gt_outputs/simulated_09/simulated_09_gt_00102.png gt_outputs/simulated_09/simulated_09_gt_00107.png gt_outputs/simulated_09/simulated_09_gt_00112.png gt_outputs/simulated_09/simulated_09_gt_00117.png
590,msi_inputs/simulated_09/simulated_09_frame_00160.tif msi_inputs/simulated_09/simulated_09_frame_00161.tif msi_inputs/simulated_09/simulated_09_frame_00162.tif msi_inputs/simulated_09/simulated_09_frame_00163.tif msi_inputs/simulated_09/simulated_09_frame_00164.tif msi_inputs/simulated_09/simulated_09_frame_00165.tif msi_inputs/simulated_09/simulated_09_frame_00166.tif msi_inputs/simulated_09/simulated_09_frame_00167.tif,gt_outputs/simulated_09/simulated_09_gt_00160.png gt_outputs/simulated_09/simulated_09_gt_00161.png gt_outputs/simulated_09/simulated_09_gt_00162.png gt_outputs/simulated_09/simulated_09_gt_00163.png gt_outputs/simulated_09/simulated_09_gt_00164.png gt_outputs/simulated_09/simulated_09_gt_00165.png gt_outputs/simulated_09/simulated_09_gt_00166.png gt_outputs/simulated_09/simulated_09_gt_00167.png
591,msi_inputs/simulated_09/simulated_09_frame_00176.tif msi_inputs/simulated_09/simulated_09_frame_00177.tif msi_inputs/simulated_09/simulated_09_frame_00178.tif msi_inputs/simulated_09/simulated_09_frame_00179.tif msi_inputs/simulated_09/simulated_09_frame_00180.tif msi_inputs/simulated_09/simulated_09_frame_00181.tif msi_inputs/simulated_09/simulated_09_frame_00182.tif msi_inputs/simulated_09/simulated_09_frame_00183.tif,gt_outputs/simulated_09/simulated_09_gt_00176.png gt_outputs/simulated_09/simulated_09_gt_00177.png gt_outputs/simulated_09/simulated_09_gt_00178.png gt_outputs/simulated_09/simulated_09_gt_00179.png gt_outputs/simulated_09/simulated_09_gt_00180.png gt_outputs/simulated_09/simulated_09_gt_00181.png gt_outputs/simulated_09/simulated_09_gt_00182.png gt_outputs/simulated_09/simulated_09_gt_00183.png
592,msi_inputs/simulated_09/simulated_09_frame_00085.tif msi_inputs/simulated_09/simulated_09_frame_00095.tif msi_inputs/simulated_09/simulated_09_frame_00105.tif msi_inputs/simulated_09/simulated_09_frame_00115.tif msi_inputs/simulated_09/simulated_09_frame_00125.tif msi_inputs/simulated_09/simulated_09_frame_00135.tif msi_inputs/simulated_09/simulated_09_frame_00145.tif msi_inputs/simulated_09/simulated_09_frame_00155.tif,gt_outputs/simulated_09/simulated_09_gt_00085.png gt_outputs/simulated_09/simulated_09_gt_00095.png gt_outputs/simulated_09/simulated_09_gt_00105.png gt_outputs/simulated_09/simulated_09_gt_00115.png gt_outputs/simulated_09/simulated_09_gt_00125.png gt_outputs/simulated_09/simulated_09_gt_00135.png gt_outputs/simulated_09/simulated_09_gt_00145.png gt_outputs/simulated_09/simulated_09_gt_00155.png
593,msi_inputs/simulated_09/simulated_09_frame_00005.tif msi_inputs/simulated_09/simulated_09_frame_00030.tif msi_inputs/simulated_09/simulated_09_frame_00055.tif msi_inputs/simulated_09/simulated_09_frame_00080.tif msi_inputs/simulated_09/simulated_09_frame_00105.tif msi_inputs/simulated_09/simulated_09_frame_00130.tif msi_inputs/simulated_09/simulated_09_frame_00155.tif msi_inputs/simulated_09/simulated_09_frame_00180.tif,gt_outputs/simulated_09/simulated_09_gt_00005.png gt_outputs/simulated_09/simulated_09_gt_00030.png gt_outputs/simulated_09/simulated_09_gt_00055.png gt_outputs/simulated_09/simulated_09_gt_00080.png gt_outputs/simulated_09/simulated_09_gt_00105.png gt_outputs/simulated_09/simulated_09_gt_00130.png gt_outputs/simulated_09/simulated_09_gt_00155.png gt_outputs/simulated_09/simulated_09_gt_00180.png
594,msi_inputs/simulated_10/simulated_10_frame_00001.tif msi_inputs/simulated_10/simulated_10_frame_00006.tif msi_inputs/simulated_10/simulated_10_frame_00011.tif msi_inputs/simulated_10/simulated_10_frame_00016.tif msi_inputs/simulated_10/simulated_10_frame_00021.tif msi_inputs/simulated_10/simulated_10_frame_00026.tif msi_inputs/simulated_10/simulated_10_frame_00031.tif msi_inputs/simulated_10/simulated_10_frame_00036.tif,gt_outputs/simulated_10/simulated_10_gt_00001.png gt_outputs/simulated_10/simulated_10_gt_00006.png gt_outputs/simulated_10/simulated_10_gt_00011.png gt_outputs/simulated_10/simulated_10_gt_00016.png gt_outputs/simulated_10/simulated_10_gt_00021.png gt_outputs/simulated_10/simulated_10_gt_00026.png gt_outputs/simulated_10/simulated_10_gt_00031.png gt_outputs/simulated_10/simulated_10_gt_00036.png
595,msi_inputs/simulated_10/simulated_10_frame_00082.tif msi_inputs/simulated_10/simulated_10_frame_00092.tif msi_inputs/simulated_10/simulated_10_frame_00102.tif msi_inputs/simulated_10/simulated_10_frame_00112.tif msi_inputs/simulated_10/simulated_10_frame_00122.tif msi_inputs/simulated_10/simulated_10_frame_00132.tif msi_inputs/simulated_10/simulated_10_frame_00142.tif msi_inputs/simulated_10/simulated_10_frame_00152.tif,gt_outputs/simulated_10/simulated_10_gt_00082.png gt_outputs/simulated_10/simulated_10_gt_00092.png gt_outputs/simulated_10/simulated_10_gt_00102.png gt_outputs/simulated_10/simulated_10_gt_00112.png gt_outputs/simulated_10/simulated_10_gt_00122.png gt_outputs/simulated_10/simulated_10_gt_00132.png gt_outputs/simulated_10/simulated_10_gt_00142.png gt_outputs/simulated_10/simulated_10_gt_00152.png
596,msi_inputs/simulated_10/simulated_10_frame_00016.tif msi_inputs/simulated_10/simulated_10_frame_00041.tif msi_inputs/simulated_10/simulated_10_frame_00066.tif msi_inputs/simulated_10/simulated_10_frame_00091.tif msi_inputs/simulated_10/simulated_10_frame_00116.tif msi_inputs/simulated_10/simulated_10_frame_00141.tif msi_inputs/simulated_10/simulated_10_frame_00166.tif msi_inputs/simulated_10/simulated_10_frame_00191.tif,gt_outputs/simulated_10/simulated_10_gt_00016.png gt_outputs/simulated_10/simulated_10_gt_00041.png gt_outputs/simulated_10/simulated_10_gt_00066.png gt_outputs/simulated_10/simulated_10_gt_00091.png gt_outputs/simulated_10/simulated_10_gt_00116.png gt_outputs/simulated_10/simulated_10_gt_00141.png gt_outputs/simulated_10/simulated_10_gt_00166.png gt_outputs/simulated_10/simulated_10_gt_00191.png
597,msi_inputs/simulated_10/simulated_10_frame_00011.tif msi_inputs/simulated_10/simulated_10_frame_00036.tif msi_inputs/simulated_10/simulated_10_frame_00061.tif msi_inputs/simulated_10/simulated_10_frame_00086.tif msi_inputs/simulated_10/simulated_10_frame_00111.tif msi_inputs/simulated_10/simulated_10_frame_00136.tif msi_inputs/simulated_10/simulated_10_frame_00161.tif msi_inputs/simulated_10/simulated_10_frame_00186.tif,gt_outputs/simulated_10/simulated_10_gt_00011.png gt_outputs/simulated_10/simulated_10_gt_00036.png gt_outputs/simulated_10/simulated_10_gt_00061.png gt_outputs/simulated_10/simulated_10_gt_00086.png gt_outputs/simulated_10/simulated_10_gt_00111.png gt_outputs/simulated_10/simulated_10_gt_00136.png gt_outputs/simulated_10/simulated_10_gt_00161.png gt_outputs/simulated_10/simulated_10_gt_00186.png
598,msi_inputs/simulated_10/simulated_10_frame_00007.tif msi_inputs/simulated_10/simulated_10_frame_00017.tif msi_inputs/simulated_10/simulated_10_frame_00027.tif msi_inputs/simulated_10/simulated_10_frame_00037.tif msi_inputs/simulated_10/simulated_10_frame_00047.tif msi_inputs/simulated_10/simulated_10_frame_00057.tif msi_inputs/simulated_10/simulated_10_frame_00067.tif msi_inputs/simulated_10/simulated_10_frame_00077.tif,gt_outputs/simulated_10/simulated_10_gt_00007.png gt_outputs/simulated_10/simulated_10_gt_00017.png gt_outputs/simulated_10/simulated_10_gt_00027.png gt_outputs/simulated_10/simulated_10_gt_00037.png gt_outputs/simulated_10/simulated_10_gt_00047.png gt_outputs/simulated_10/simulated_10_gt_00057.png gt_outputs/simulated_10/simulated_10_gt_00067.png gt_outputs/simulated_10/simulated_10_gt_00077.png
599,msi_inputs/simulated_10/simulated_10_frame_00168.tif msi_inputs/simulated_10/simulated_10_frame_00169.tif msi_inputs/simulated_10/simulated_10_frame_00170.tif msi_inputs/simulated_10/simulated_10_frame_00171.tif msi_inputs/simulated_10/simulated_10_frame_00172.tif msi_inputs/simulated_10/simulated_10_frame_00173.tif msi_inputs/simulated_10/simulated_10_frame_00174.tif msi_inputs/simulated_10/simulated_10_frame_00175.tif,gt_outputs/simulated_10/simulated_10_gt_00168.png gt_outputs/simulated_10/simulated_10_gt_00169.png gt_outputs/simulated_10/simulated_10_gt_00170.png gt_outputs/simulated_10/simulated_10_gt_00171.png gt_outputs/simulated_10/simulated_10_gt_00172.png gt_outputs/simulated_10/simulated_10_gt_00173.png gt_outputs/simulated_10/simulated_10_gt_00174.png gt_outputs/simulated_10/simulated_10_gt_00175.png
600,msi_inputs/simulated_10/simulated_10_frame_00023.tif msi_inputs/simulated_10/simulated_10_frame_00048.tif msi_inputs/simulated_10/simulated_10_frame_00073.tif msi_inputs/simulated_10/simulated_10_frame_00098.tif msi_inputs/simulated_10/simulated_10_frame_00123.tif msi_inputs/simulated_10/simulated_10_frame_00148.tif msi_inputs/simulated_10/simulated_10_frame_00173.tif msi_inputs/simulated_10/simulated_10_frame_00198.tif,gt_outputs/simulated_10/simulated_10_gt_00023.png gt_outputs/simulated_10/simulated_10_gt_00048.png gt_outputs/simulated_10/simulated_10_gt_00073.png gt_outputs/simulated_10/simulated_10_gt_00098.png gt_outputs/simulated_10/simulated_10_gt_00123.png gt_outputs/simulated_10/simulated_10_gt_00148.png gt_outputs/simulated_10/simulated_10_gt_00173.png gt_outputs/simulated_10/simulated_10_gt_00198.png
601,msi_inputs/simulated_10/simulated_10_frame_00120.tif msi_inputs/simulated_10/simulated_10_frame_00125.tif msi_inputs/simulated_10/simulated_10_frame_00130.tif msi_inputs/simulated_10/simulated_10_frame_00135.tif msi_inputs/simulated_10/simulated_10_frame_00140.tif msi_inputs/simulated_10/simulated_10_frame_00145.tif msi_inputs/simulated_10/simulated_10_frame_00150.tif msi_inputs/simulated_10/simulated_10_frame_00155.tif,gt_outputs/simulated_10/simulated_10_gt_00120.png gt_outputs/simulated_10/simulated_10_gt_00125.png gt_outputs/simulated_10/simulated_10_gt_00130.png gt_outputs/simulated_10/simulated_10_gt_00135.png gt_outputs/simulated_10/simulated_10_gt_00140.png gt_outputs/simulated_10/simulated_10_gt_00145.png gt_outputs/simulated_10/simulated_10_gt_00150.png gt_outputs/simulated_10/simulated_10_gt_00155.png
602,msi_inputs/simulated_10/simulated_10_frame_00088.tif msi_inputs/simulated_10/simulated_10_frame_00098.tif msi_inputs/simulated_10/simulated_10_frame_00108.tif msi_inputs/simulated_10/simulated_10_frame_00118.tif msi_inputs/simulated_10/simulated_10_frame_00128.tif msi_inputs/simulated_10/simulated_10_frame_00138.tif msi_inputs/simulated_10/simulated_10_frame_00148.tif msi_inputs/simulated_10/simulated_10_frame_00158.tif,gt_outputs/simulated_10/simulated_10_gt_00088.png gt_outputs/simulated_10/simulated_10_gt_00098.png gt_outputs/simulated_10/simulated_10_gt_00108.png gt_outputs/simulated_10/simulated_10_gt_00118.png gt_outputs/simulated_10/simulated_10_gt_00128.png gt_outputs/simulated_10/simulated_10_gt_00138.png gt_outputs/simulated_10/simulated_10_gt_00148.png gt_outputs/simulated_10/simulated_10_gt_00158.png
603,msi_inputs/simulated_10/simulated_10_frame_00160.tif msi_inputs/simulated_10/simulated_10_frame_00165.tif msi_inputs/simulated_10/simulated_10_frame_00170.tif msi_inputs/simulated_10/simulated_10_frame_00175.tif msi_inputs/simulated_10/simulated_10_frame_00180.tif msi_inputs/simulated_10/simulated_10_frame_00185.tif msi_inputs/simulated_10/simulated_10_frame_00190.tif msi_inputs/simulated_10/simulated_10_frame_00195.tif,gt_outputs/simulated_10/simulated_10_gt_00160.png gt_outputs/simulated_10/simulated_10_gt_00165.png gt_outputs/simulated_10/simulated_10_gt_00170.png gt_outputs/simulated_10/simulated_10_gt_00175.png gt_outputs/simulated_10/simulated_10_gt_00180.png gt_outputs/simulated_10/simulated_10_gt_00185.png gt_outputs/simulated_10/simulated_10_gt_00190.png gt_outputs/simulated_10/simulated_10_gt_00195.png
604,msi_inputs/simulated_10/simulated_10_frame_00081.tif msi_inputs/simulated_10/simulated_10_frame_00091.tif msi_inputs/simulated_10/simulated_10_frame_00101.tif msi_inputs/simulated_10/simulated_10_frame_00111.tif msi_inputs/simulated_10/simulated_10_frame_00121.tif msi_inputs/simulated_10/simulated_10_frame_00131.tif msi_inputs/simulated_10/simulated_10_frame_00141.tif msi_inputs/simulated_10/simulated_10_frame_00151.tif,gt_outputs/simulated_10/simulated_10_gt_00081.png gt_outputs/simulated_10/simulated_10_gt_00091.png gt_outputs/simulated_10/simulated_10_gt_00101.png gt_outputs/simulated_10/simulated_10_gt_00111.png gt_outputs/simulated_10/simulated_10_gt_00121.png gt_outputs/simulated_10/simulated_10_gt_00131.png gt_outputs/simulated_10/simulated_10_gt_00141.png gt_outputs/simulated_10/simulated_10_gt_00151.png
605,msi_inputs/simulated_10/simulated_10_frame_00084.tif msi_inputs/simulated_10/simulated_10_frame_00094.tif msi_inputs/simulated_10/simulated_10_frame_00104.tif msi_inputs/simulated_10/simulated_10_frame_00114.tif msi_inputs/simulated_10/simulated_10_frame_00124.tif msi_inputs/simulated_10/simulated_10_frame_00134.tif msi_inputs/simulated_10/simulated_10_frame_00144.tif msi_inputs/simulated_10/simulated_10_frame_00154.tif,gt_outputs/simulated_10/simulated_10_gt_00084.png gt_outputs/simulated_10/simulated_10_gt_00094.png gt_outputs/simulated_10/simulated_10_gt_00104.png gt_outputs/simulated_10/simulated_10_gt_00114.png gt_outputs/simulated_10/simulated_10_gt_00124.png gt_outputs/simulated_10/simulated_10_gt_00134.png gt_outputs/simulated_10/simulated_10_gt_00144.png gt_outputs/simulated_10/simulated_10_gt_00154.png
606,msi_inputs/simulated_10/simulated_10_frame_00087.tif msi_inputs/simulated_10/simulated_10_frame_00097.tif msi_inputs/simulated_10/simulated_10_frame_00107.tif msi_inputs/simulated_10/simulated_10_frame_00117.tif msi_inputs/simulated_10/simulated_10_frame_00127.tif msi_inputs/simulated_10/simulated_10_frame_00137.tif msi_inputs/simulated_10/simulated_10_frame_00147.tif msi_inputs/simulated_10/simulated_10_frame_00157.tif,gt_outputs/simulated_10/simulated_10_gt_00087.png gt_outputs/simulated_10/simulated_10_gt_00097.png gt_outputs/simulated_10/simulated_10_gt_00107.png gt_outputs/simulated_10/simulated_10_gt_00117.png gt_outputs/simulated_10/simulated_10_gt_00127.png gt_outputs/simulated_10/simulated_10_gt_00137.png gt_outputs/simulated_10/simulated_10_gt_00147.png gt_outputs/simulated_10/simulated_10_gt_00157.png
607,msi_inputs/simulated_10/simulated_10_frame_00003.tif msi_inputs/simulated_10/simulated_10_frame_00028.tif msi_inputs/simulated_10/simulated_10_frame_00053.tif msi_inputs/simulated_10/simulated_10_frame_00078.tif msi_inputs/simulated_10/simulated_10_frame_00103.tif msi_inputs/simulated_10/simulated_10_frame_00128.tif msi_inputs/simulated_10/simulated_10_frame_00153.tif msi_inputs/simulated_10/simulated_10_frame_00178.tif,gt_outputs/simulated_10/simulated_10_gt_00003.png gt_outputs/simulated_10/simulated_10_gt_00028.png gt_outputs/simulated_10/simulated_10_gt_00053.png gt_outputs/simulated_10/simulated_10_gt_00078.png gt_outputs/simulated_10/simulated_10_gt_00103.png gt_outputs/simulated_10/simulated_10_gt_00128.png gt_outputs/simulated_10/simulated_10_gt_00153.png gt_outputs/simulated_10/simulated_10_gt_00178.png
608,msi_inputs/simulated_10/simulated_10_frame_00080.tif msi_inputs/simulated_10/simulated_10_frame_00090.tif msi_inputs/simulated_10/simulated_10_frame_00100.tif msi_inputs/simulated_10/simulated_10_frame_00110.tif msi_inputs/simulated_10/simulated_10_frame_00120.tif msi_inputs/simulated_10/simulated_10_frame_00130.tif msi_inputs/simulated_10/simulated_10_frame_00140.tif msi_inputs/simulated_10/simulated_10_frame_00150.tif,gt_outputs/simulated_10/simulated_10_gt_00080.png gt_outputs/simulated_10/simulated_10_gt_00090.png gt_outputs/simulated_10/simulated_10_gt_00100.png gt_outputs/simulated_10/simulated_10_gt_00110.png gt_outputs/simulated_10/simulated_10_gt_00120.png gt_outputs/simulated_10/simulated_10_gt_00130.png gt_outputs/simulated_10/simulated_10_gt_00140.png gt_outputs/simulated_10/simulated_10_gt_00150.png
609,msi_inputs/simulated_10/simulated_10_frame_00008.tif msi_inputs/simulated_10/simulated_10_frame_00018.tif msi_inputs/simulated_10/simulated_10_frame_00028.tif msi_inputs/simulated_10/simulated_10_frame_00038.tif msi_inputs/simulated_10/simulated_10_frame_00048.tif msi_inputs/simulated_10/simulated_10_frame_00058.tif msi_inputs/simulated_10/simulated_10_frame_00068.tif msi_inputs/simulated_10/simulated_10_frame_00078.tif,gt_outputs/simulated_10/simulated_10_gt_00008.png gt_outputs/simulated_10/simulated_10_gt_00018.png gt_outputs/simulated_10/simulated_10_gt_00028.png gt_outputs/simulated_10/simulated_10_gt_00038.png gt_outputs/simulated_10/simulated_10_gt_00048.png gt_outputs/simulated_10/simulated_10_gt_00058.png gt_outputs/simulated_10/simulated_10_gt_00068.png gt_outputs/simulated_10/simulated_10_gt_00078.png
610,msi_inputs/simulated_10/simulated_10_frame_00163.tif msi_inputs/simulated_10/simulated_10_frame_00168.tif msi_inputs/simulated_10/simulated_10_frame_00173.tif msi_inputs/simulated_10/simulated_10_frame_00178.tif msi_inputs/simulated_10/simulated_10_frame_00183.tif msi_inputs/simulated_10/simulated_10_frame_00188.tif msi_inputs/simulated_10/simulated_10_frame_00193.tif msi_inputs/simulated_10/simulated_10_frame_00198.tif,gt_outputs/simulated_10/simulated_10_gt_00163.png gt_outputs/simulated_10/simulated_10_gt_00168.png gt_outputs/simulated_10/simulated_10_gt_00173.png gt_outputs/simulated_10/simulated_10_gt_00178.png gt_outputs/simulated_10/simulated_10_gt_00183.png gt_outputs/simulated_10/simulated_10_gt_00188.png gt_outputs/simulated_10/simulated_10_gt_00193.png gt_outputs/simulated_10/simulated_10_gt_00198.png
611,msi_inputs/simulated_10/simulated_10_frame_00021.tif msi_inputs/simulated_10/simulated_10_frame_00046.tif msi_inputs/simulated_10/simulated_10_frame_00071.tif msi_inputs/simulated_10/simulated_10_frame_00096.tif msi_inputs/simulated_10/simulated_10_frame_00121.tif msi_inputs/simulated_10/simulated_10_frame_00146.tif msi_inputs/simulated_10/simulated_10_frame_00171.tif msi_inputs/simulated_10/simulated_10_frame_00196.tif,gt_outputs/simulated_10/simulated_10_gt_00021.png gt_outputs/simulated_10/simulated_10_gt_00046.png gt_outputs/simulated_10/simulated_10_gt_00071.png gt_outputs/simulated_10/simulated_10_gt_00096.png gt_outputs/simulated_10/simulated_10_gt_00121.png gt_outputs/simulated_10/simulated_10_gt_00146.png gt_outputs/simulated_10/simulated_10_gt_00171.png gt_outputs/simulated_10/simulated_10_gt_00196.png
612,msi_inputs/simulated_10/simulated_10_frame_00018.tif msi_inputs/simulated_10/simulated_10_frame_00043.tif msi_inputs/simulated_10/simulated_10_frame_00068.tif msi_inputs/simulated_10/simulated_10_frame_00093.tif msi_inputs/simulated_10/simulated_10_frame_00118.tif msi_inputs/simulated_10/simulated_10_frame_00143.tif msi_inputs/simulated_10/simulated_10_frame_00168.tif msi_inputs/simulated_10/simulated_10_frame_00193.tif,gt_outputs/simulated_10/simulated_10_gt_00018.png gt_outputs/simulated_10/simulated_10_gt_00043.png gt_outputs/simulated_10/simulated_10_gt_00068.png gt_outputs/simulated_10/simulated_10_gt_00093.png gt_outputs/simulated_10/simulated_10_gt_00118.png gt_outputs/simulated_10/simulated_10_gt_00143.png gt_outputs/simulated_10/simulated_10_gt_00168.png gt_outputs/simulated_10/simulated_10_gt_00193.png
613,msi_inputs/simulated_10/simulated_10_frame_00005.tif msi_inputs/simulated_10/simulated_10_frame_00015.tif msi_inputs/simulated_10/simulated_10_frame_00025.tif msi_inputs/simulated_10/simulated_10_frame_00035.tif msi_inputs/simulated_10/simulated_10_frame_00045.tif msi_inputs/simulated_10/simulated_10_frame_00055.tif msi_inputs/simulated_10/simulated_10_frame_00065.tif msi_inputs/simulated_10/simulated_10_frame_00075.tif,gt_outputs/simulated_10/simulated_10_gt_00005.png gt_outputs/simulated_10/simulated_10_gt_00015.png gt_outputs/simulated_10/simulated_10_gt_00025.png gt_outputs/simulated_10/simulated_10_gt_00035.png gt_outputs/simulated_10/simulated_10_gt_00045.png gt_outputs/simulated_10/simulated_10_gt_00055.png gt_outputs/simulated_10/simulated_10_gt_00065.png gt_outputs/simulated_10/simulated_10_gt_00075.png
614,msi_inputs/simulated_10/simulated_10_frame_00024.tif msi_inputs/simulated_10/simulated_10_frame_00025.tif msi_inputs/simulated_10/simulated_10_frame_00026.tif msi_inputs/simulated_10/simulated_10_frame_00027.tif msi_inputs/simulated_10/simulated_10_frame_00028.tif msi_inputs/simulated_10/simulated_10_frame_00029.tif msi_inputs/simulated_10/simulated_10_frame_00030.tif msi_inputs/simulated_10/simulated_10_frame_00031.tif,gt_outputs/simulated_10/simulated_10_gt_00024.png gt_outputs/simulated_10/simulated_10_gt_00025.png gt_outputs/simulated_10/simulated_10_gt_00026.png gt_outputs/simulated_10/simulated_10_gt_00027.png gt_outputs/simulated_10/simulated_10_gt_00028.png gt_outputs/simulated_10/simulated_10_gt_00029.png gt_outputs/simulated_10/simulated_10_gt_00030.png gt_outputs/simulated_10/simulated_10_gt_00031.png
615,msi_inputs/simulated_10/simulated_10_frame_00006.tif msi_inputs/simulated_10/simulated_10_frame_00031.tif msi_inputs/simulated_10/simulated_10_frame_00056.tif msi_inputs/simulated_10/simulated_10_frame_00081.tif msi_inputs/simulated_10/simulated_10_frame_00106.tif msi_inputs/simulated_10/simulated_10_frame_00131.tif msi_inputs/simulated_10/simulated_10_frame_00156.tif msi_inputs/simulated_10/simulated_10_frame_00181.tif,gt_outputs/simulated_10/simulated_10_gt_00006.png gt_outputs/simulated_10/simulated_10_gt_00031.png gt_outputs/simulated_10/simulated_10_gt_00056.png gt_outputs/simulated_10/simulated_10_gt_00081.png gt_outputs/simulated_10/simulated_10_gt_00106.png gt_outputs/simulated_10/simulated_10_gt_00131.png gt_outputs/simulated_10/simulated_10_gt_00156.png gt_outputs/simulated_10/simulated_10_gt_00181.png
616,msi_inputs/simulated_10/simulated_10_frame_00004.tif msi_inputs/simulated_10/simulated_10_frame_00009.tif msi_inputs/simulated_10/simulated_10_frame_00014.tif msi_inputs/simulated_10/simulated_10_frame_00019.tif msi_inputs/simulated_10/simulated_10_frame_00024.tif msi_inputs/simulated_10/simulated_10_frame_00029.tif msi_inputs/simulated_10/simulated_10_frame_00034.tif msi_inputs/simulated_10/simulated_10_frame_00039.tif,gt_outputs/simulated_10/simulated_10_gt_00004.png gt_outputs/simulated_10/simulated_10_gt_00009.png gt_outputs/simulated_10/simulated_10_gt_00014.png gt_outputs/simulated_10/simulated_10_gt_00019.png gt_outputs/simulated_10/simulated_10_gt_00024.png gt_outputs/simulated_10/simulated_10_gt_00029.png gt_outputs/simulated_10/simulated_10_gt_00034.png gt_outputs/simulated_10/simulated_10_gt_00039.png
617,msi_inputs/simulated_10/simulated_10_frame_00017.tif msi_inputs/simulated_10/simulated_10_frame_00042.tif msi_inputs/simulated_10/simulated_10_frame_00067.tif msi_inputs/simulated_10/simulated_10_frame_00092.tif msi_inputs/simulated_10/simulated_10_frame_00117.tif msi_inputs/simulated_10/simulated_10_frame_00142.tif msi_inputs/simulated_10/simulated_10_frame_00167.tif msi_inputs/simulated_10/simulated_10_frame_00192.tif,gt_outputs/simulated_10/simulated_10_gt_00017.png gt_outputs/simulated_10/simulated_10_gt_00042.png gt_outputs/simulated_10/simulated_10_gt_00067.png gt_outputs/simulated_10/simulated_10_gt_00092.png gt_outputs/simulated_10/simulated_10_gt_00117.png gt_outputs/simulated_10/simulated_10_gt_00142.png gt_outputs/simulated_10/simulated_10_gt_00167.png gt_outputs/simulated_10/simulated_10_gt_00192.png
618,msi_inputs/simulated_10/simulated_10_frame_00032.tif msi_inputs/simulated_10/simulated_10_frame_00033.tif msi_inputs/simulated_10/simulated_10_frame_00034.tif msi_inputs/simulated_10/simulated_10_frame_00035.tif msi_inputs/simulated_10/simulated_10_frame_00036.tif msi_inputs/simulated_10/simulated_10_frame_00037.tif msi_inputs/simulated_10/simulated_10_frame_00038.tif msi_inputs/simulated_10/simulated_10_frame_00039.tif,gt_outputs/simulated_10/simulated_10_gt_00032.png gt_outputs/simulated_10/simulated_10_gt_00033.png gt_outputs/simulated_10/simulated_10_gt_00034.png gt_outputs/simulated_10/simulated_10_gt_00035.png gt_outputs/simulated_10/simulated_10_gt_00036.png gt_outputs/simulated_10/simulated_10_gt_00037.png gt_outputs/simulated_10/simulated_10_gt_00038.png gt_outputs/simulated_10/simulated_10_gt_00039.png
